kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BASUNG	734	732			2		2	730	2		2	732					2
2	TERIS	503	500			3		3	499	1		3	500					3
3	KUALA PING	1205	1201			4		4	1199	2		4	1201					4
4	PAYANG KAYU	843	841			2	1	1	840	2		1	841					2
5	TENGKAWANG	1115	1110	2		3	2	1	1111	1	2	1	1111				2	2
6	KUALA TELEMUNG	2175	2162	4	1	8		8	2161	1	4	9	2162				4	9
7	NIBUNG	663	662	1		0			660	2	1		662				1	
8	MATANG	1365	1358	3		4	2	2	1357	3	3	2	1358		1		3	3
9	PAUH	1785	1783			2		2	1777	6		2	1783					2
10	KUALA DURA	1504	1501	1		2	2		1500	3	1		1501				1	2
11	DUSUN	970	968	1		1		1	964	4	1	1	968				1	1
12	BUKIT GEMURUH	1592	1585	2		5		5	1581	4	2	5	1585				2	5
13	SEKAYU	1416	1410			6	1	5	1409	2		5	1410		1			5
14	TAPAH	1100	948			152	148	4	1080	16		4	948					152
15	CETING	654	645			9	1	8	646			8	645		1			8
16	KUALA JENERIS	244	244			0			244				244					
