kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEBANGKI	620	3	14		603	602	1	7	598	14	1	3	594	6	2	14	1
2	LUBOK ANTU	672	115	241		316	314	2	126	303	241	2	115	304	9	1	241	2
3	SEKAROK	412	1	8		403	403		4	400	8		1	401	2		8	
4	KESIT	858	5	18		835	835		16	823	18	1	5	830	4		18	1
5	ENGKARI	117				117	117		3	114				115	2			
6	DELOK	235	2			233	233		3	232			2	231	2			
7	KAONG	585	4			581	581		10	575			4	575	5	1		
8	EMPIT	551	6	4		541	541		14	533	4		6	538	2	1	4	
9	KUMPANG	186	1	2		183	183		1	183	2		1	178	4	1	2	
10	KLAMPU	241	1	6		234	234		3	231	6	1	1	231	1	1	6	1
11	SAYAT	585	2	7		576	576		25	553	7		2	574	2		7	
12	KUTAI	708	21	50		637	635	2	32	623	50	3	21	624	10		50	3
13	MEPI	539	9	12		518	518		15	512	12		9	514	3	1	12	
14	JELA	526	1	7		518	514	4	9	506	7	4	1	512	2		7	4
15	SEMPANG	202	1	1		200	200		6	195	1		1	198	2		1	
16	BERTIK	180		2		178	178		4	174	2			176	2		2	
17	KRANGAN MONG	194		1		193	193		7	186	1			189	4		1	
18	ENSAWANG	754	3	7		744	744		22	725	7		3	738	6		7	
19	KACHONG	313	4	2		307	307		17	294	2		4	306	1		2	
20	PATOH	207	2			205	205		3	204			2	203	2			
21	BILARARAP	218	1	4		213	213		7	207	4		1	212	1		4	
22	SEPAYA	403	1	2		400	400		10	391	2		1	400			2	
23	GUGU	397	4	2		391	390	1	8	386	2	1	4	387	3		2	1
24	NENYANG	78				78	78		1	77				78				
