kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SIGNAL HILL	527	11	427	4	85	75	10	33	53	427	14	11			1	427	88
2	JALAN ISTANA	63	4	31		28	26	2	16	14	31	2	4				31	28
3	JALAN PINGGIR	30		13		17	15	2	3	12	13	2					13	17
4	KONDOMINIUM BAYSHORE	12		12		0					12						12	
5	TAMAN FANTASI	65	8	51		6	5	1	11	2	51	1	8				51	6
6	PEAK KONDOMINIUM	26		21	1	4	4		1	3	21	1					21	5
7	TAMAN TUARAN	74	1	49	4	20	17	3	11	7	49	7	1	1			49	23
8	TAMAN YAKIM JAYA	164	15	118	4	27	26	1	28	13	118	5	15				118	31
9	TAMAN LIKAS JAYA	225	18	125	4	78	70	8	46	42	125	12	18				125	82
10	TAMAN MAJU KOTA	94	7	75	1	11	9	2	9	7	75	3	7	1			75	11
