kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ENSENGEI CHINESE	13		13		0					13						13	
2	SAMARAHAN ESTATE	20	15	1		4	3	1	15	3	1	1	15	2	1		1	1
3	KG MENAUL	277	262	3		12	12		269	5	3		262	2	9	1	3	
4	KAMPONG PALAMAN BAKI	92	2	2		88	88		3	87	2		2		88		2	
5	KG TIAN	363	10	15		338	337	1	19	328	15	1	10	1	333	3	15	1
6	KG PATI	102	2			100	100		4	98			2	97	3			
7	KG MURUD	329	2	14		313	313		12	303	14		2	1	312		14	
8	ENSENGEI ROAD	47	10	4		33	32	1	10	32	4	1	10	7	25		4	1
9	KG. RIMBA PADI	330	318			12	12		319	11			318	3	9			
10	KG BUKIT BESI	24				24	24		1	23				3	21			
11	KG SUNGEI BANDONG	168	148	13		7	7		148	7	13		148	2	5		13	
12	KG REBAM	76	75	1		0			73	2	1		75				1	
13	KG LUBOK RIA	167	161			6	6		163	4			161	4	2			
14	KG SINIAWAN	163	155	3		5	5		156	4	3		155	2	3		3	
15	KG JAYA RIA	185	180	1		4	4		181	3	1		180		4		1	
16	KAMPUNG PATI KENYALANG	8				8	8			8				8				
