kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KANDEK	318	318			0			318				318					
2	KUALA GRIS	1138	1131	1	1	5	1	4	1132		1	5	1131				1	6
3	DABONG	1262	1250	2	1	9	5	4	1250	5	2	5	1250	2	1		2	7
4	JELAWANG	1131	1117	3	1	10	3	7	1119	1	3	8	1117				3	11
5	KEMUBU	1958	1945	2		11	3	8	1943	5	2	8	1946	1			2	9
6	BINTANG	1400	1389	1		10	1	9	1389	1	1	9	1389				1	10
7	BUKIT ABU	683	647	3	28	5	1	4	647	1	3	32	647				3	33
8	TEMIANG	940	924			16	3	13	922	5		13	925					15
9	KAMPUNG SUNGAI MEL	1043	1040			3	1	2	1037	4		2	1040	1				2
10	PEMBERIAN	806	800		1	5		5	799	1		6	800					6
11	OLAK JERAM	807	802	1		4	1	3	802	1	1	3	802				1	4
12	BIAK	362	362			0			362				362					
