kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUAK HULU	1235	1226			9	6	3	1230	2		3	1227					8
2	AYER PANAS	1728	1605	29	51	43	35	8	1617	23	29	59	1605		2		29	92
3	KUAK LUAR	2989	1688	431	189	681	639	42	1912	415	431	231	1689	5	2		431	862
4	PEKAN KROH	2447	1659	267	230	291	271	20	1735	195	267	250	1663	68	44	3	267	402
5	KAMPONG SELARONG	1037	869	10	142	16	13	3	873	9	10	145	869				10	158
6	TASEK	1103	13	225	38	827	50	777	13	50	225	815	13		1		225	864
7	KLIAN INTAN	1431	775	370	129	157	74	83	818	31	370	212	775		1		370	285
8	KAMPONG PAHIT	1221	1202	1		18	4	14	1204	2	1	14	1202				1	18
9	KAMPONG LALANG	902	892	1		9	6	3	893	5	1	3	893		1		1	7
10	KAMPONG PLANG	1276	1270	2		4	1	3	1270	1	2	3	1270				2	4
