kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PASIR KELANG	1261	1213	3	38	7	3	4	1213	3	3	42	1214		1		3	43
2	KUALA NAL	1133	1129	1	1	2	1	1	1130		1	2	1129	1			1	2
3	BUKIT SIREH	1898	1683	142	62	11	2	9	1680	5	142	71	1683				142	73
4	BATU JONG	1578	1378	193	1	6	1	5	1377	2	193	6	1378				193	7
5	KEROH	1055	973	33	46	3		3	972	1	33	49	973				33	49
6	PASIR GAJAH	1814	1692	10	109	3	1	2	1687	6	10	111	1692	1			10	111
7	TELEKONG	1758	1731	25		2	2		1727	6	25		1732				25	1
8	SUNGAI DURIAN	2854	2799	31	11	13	1	12	2790	10	31	23	2799	1			31	23
9	CHENULANG	2077	2070	3	1	3	2	1	2072		3	2	2070	1			3	3
10	R.K.T. MENGKEBANG	3291	3274	5	1	11	1	10	3271	4	5	11	3274				5	12
11	R.P.T SUNGAI PAS	1499	1490	1	1	7	1	6	1489	2	1	7	1490		1		1	7
