kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN DAMAI	17	2	7	8	0			2		7	8	2				7	8
2	EDGAR ROAD	22	5	11	6	0			5		11	6	5				11	6
3	JALAN MANJOI	77	16	21	34	6		6	16		21	40	16				21	40
4	KUALA KANGSAR ROAD	128	15	87	24	2		2	15		87	26	15				87	26
5	LABROOY RD	245	12	160	70	3		3	12		160	73	12				160	73
6	PARI GARDEN	105	11	52	38	4		4	11		52	42	11				52	42
7	PARI LANE	34	2	10	20	2		2	2		10	22	2				10	22
8	PARI ROAD	50	7	19	23	1		1	7		19	24	7				19	24
9	MERDAKA GARDENS	237	17	147	67	6		6	17		147	73	17				147	73
10	SAMSON ROAD	62	3	38	20	1		1	3		38	21	3				38	21
11	JALAN RAAYAT	70	4	35	30	1		1	4		35	31	4				35	31
12	JALAN TAI WUI TONG	47		46	1	0					46	1					46	1
13	JALAN DELAILA	53		34	19	0					34	19					34	19
14	MERDEKA AVENUE	32	3	22	7	0			3		22	7	3				22	7
15	JALAN TRONOH	35	8	1	26	0			8		1	26	8				1	26
16	LORONG EDGAR	17		14	3	0					14	3					14	3
17	JALAN MERDEKA	166	15	84	65	2	1	1	16		84	66	15				84	67
18	TAMAN EDEN	44	7	4	30	3		3	7		4	33	7				4	33
19	JALAN ABDUL MANAP	88	6	14	60	8		8	6		14	68	6				14	68
20	JALAN EDEN	38	4	13	18	3		3	3	1	13	21	4				13	21
21	JALAN PUSING	39		1	35	3		3			1	38					1	38
22	JALAN TIMAH	52	3	13	34	2		2	3		13	36	3				13	36
23	JALAN SIPUTEH	53	4	1	47	1		1	4		1	48	4				1	48
24	JALAN SUNGAI	100	12	46	42	0			12		46	42	12				46	42
25	JALAN SIAR MERDEKA	9		9		0					9						9	
26	JALAN KINTA	45	2	4	38	1		1	2		4	39	2				4	39
27	TAMAN MAXWELL	55	6	20	27	2		2	6		20	29	6				20	29
28	JALAN SITIAWAN	47	4	2	39	2		2	4		2	41	4				2	41
29	JALAN HASSAN	140	6	14	117	3		3	6		14	120	6				14	120
30	JALAN SIAR MAXWELL	3			3	0						3						3
31	JALAN TAIPING	59	3	5	51	0			3		5	51	3				5	51
32	MAXWELL CLOSE	12		3	7	2		2			3	9					3	9
33	MAXWELL DRIVE	6		1	5	0					1	5					1	5
34	LENGKONG MAXWELL	29	3	12	14	0			3		12	14	3				12	14
35	JALAN MAXWELL	26		21	5	0					21	5					21	5
36	JALAN DINDING	120	17	9	91	3		3	17		9	94	17				9	94
37	JALAN MUHIBAH	66	17	17	31	1		1	17		17	32	17				17	32
38	REGAT DAMAI	6		3	3	0					3	3					3	3
39	MAXWELL LANE	7		5	2	0					5	2					5	2
40	JALAN LUMUT	40	3	3	33	1	1		3	1	3	33	3				3	34
41	JALAN TAMAN2	2		2		0					2						2	
42	PERSIARAN MERDEKA	28		20	8	0					20	8					20	8
43	HALA PARI GARDEN	15	2	5	8	0			2		5	8	2				5	8
44	TAMAN MUHIBAH	37	7	18	11	1		1	7		18	12	7				18	12
45	MERDEKA WALK	7		6	1	0					6	1					6	1
46	JALAN HABIB ABDULLAH	227	4	177	45	1		1	4		177	46	4				177	46
47	PERSIARAN TUN RAZAK	50	12	3	35	0			12		3	35	12				3	35
48	JALAN TAIPING	19	1	7	10	1	1		1	1	7	10	1	1			7	10
49	REGAT TUN RAZAK	21	2	7	12	0			2		7	12	2				7	12
50	JALAN TAPAH	12			12	0						12						12
51	JALAN PARI GARDEN	33		25	7	1		1			25	8					25	8
52	JALAN LABROOY	46	6	25	15	0			6		25	15	6				25	15
801	PENGUNDI TIDAK HADIR	5	2	3		0			2		3		2				3	
