kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN INDAH	376	191	150	31	4	3	1	194		150	32	193				150	33
2	TMN TEMENGGONG	79	1	67	9	2		2	1		67	11	1				67	11
3	KG PDG JAMBU	395	312	76	3	4	2	2	312	2	76	5	312	1			76	6
4	TMN KEDUA BKT SEBUKOR	204	21	150	31	2	1	1	21	1	150	32	21	1			150	32
5	TMN DESA BARU	704	392	269	35	8	2	6	393	1	269	41	392		1		269	42
6	TMN KAGUM	5	4			1		1	4			1	4					1
7	TMN INDAH DUA	92	22	52	18	0			22		52	18	22				52	18
8	TMN INDAH SS TIGA	103	52	50		1		1	52		50	1	52				50	1
9	TMN DESA INDAH	18	17	1		0			17		1		17				1	
10	TMN DELIMA	78	29	44	4	1		1	28	1	44	5	29				44	5
11	TMN PUTRA	123	121		2	0			121			2	121					2
12	TMN BUKIT BARU JAYA	6	6			0			6				6					
13	PANGSAPURI PADANG JAMBU(PANGSAPURI SRI DELIMA)	8	6		2	0			6			2	6					2
