kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN JASIN UTARA	178	131	29	13	5	1	4	132		29	17	131				29	18
2	R KAKITANGAN FELCRA LBH KESANG	35	35			0			35				35					
3	LDG KEMPAS SOUTH DEVON BHG 2	100	9	23	68	0			8	1	23	68	9				23	68
4	LDG MERLIMAU BHG CHINCHIN	10	1	2	7	0			1		2	7	1				2	7
5	LDG MERLIMAU BHG G	9	7		2	0			7			2	7					2
6	LDG MERLIMAU BHG HOME	82	8	4	70	0			7	1	4	70	8				4	70
7	LDG MERLIMAU BHG SIMPANG	42	1	20	21	0				1	20	21	1				20	21
8	PAYA YOKE KEE	1		1		0					1						1	
9	SLK KILANG BERAPI MERLIMAU UTARA	169	161	2	4	2	1	1	162		2	5	161	1			2	5
10	QRS POLITEKNIK MERLIMAU	20	20			0			20				20					
11	TMN. MERLIMAU UTARA	209	109	32	64	4		4	108	1	32	68	109				32	68
