kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN SENTOSA	97	2	91	4	0			2		91	4	2				91	4
2	JALAN CHUI CHAK	200	4	168	28	0			3	1	168	28	4				168	28
3	TAMAN INTAN	134	3	130	1	0			3		130	1	3				130	1
4	TAMAN MEGAH	82		74	8	0					74	8					74	8
5	TAMAN DESA MAJU PERAK	266	197	16	52	1	1		198		16	52	198				16	52
6	TMN INTAN JAYA	24		23	1	0					23	1					23	1
7	KAMPONG SALIM	30	24	3	3	0			24		3	3	24				3	3
8	CROSS STREET	150	1	139	10	0			1		139	10	1				139	10
9	ALOR BAKONG	395	347	9	37	2	2		349		9	37	347				9	39
10	BELAKANG KILANG	47	6	27	14	0			6		27	14	6				27	14
