kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG BALAI	27	18	3	6	0			18		3	6	18				3	6
2	KAMPONG BANGSAL RAWAI MK 2	62	46	13	3	0			45	1	13	3	46				13	3
3	KAMPONG KELING MK 2	68	26	2	40	0			26		2	40	26				2	40
4	KAMPONG MATAKACHE MK 2	1	1			0			1				1					
5	KAMPONG RAWAI	80	59	19	1	1		1	59		19	2	59				19	2
6	KG MISJID MK 2	96	87	5	2	2	1	1	88		5	3	87				5	4
7	KAMPONG SEKOLAH	33	30	1	1	1		1	30		1	2	30				1	2
8	BT TLK BAHANG MK 1	394	292	89	11	2	1	1	293		89	12	292	1			89	12
9	TELOK BAHANG MK 2	1831	1239	386	187	19	6	13	1242	3	386	200	1239			1	386	205
10	FOREST QUARTERS MK2	14	13	1		0			13		1		13				1	
11	BEREK POLIS TELOK BAHANG	23	21		2	0			21			2	21					2
12	PJL TELOK BAHANG	10	7	2	1	0			7		2	1	7				2	1
13	LORONG HASSAN ABBAS 1	15	11	3	1	0			11		3	1	11				3	1
14	LORONG HASSAN ABBAS DUA	96	84	7	5	0			83	1	7	5	84				7	5
15	LORONG HASSAN ABBAS TIGA	27	18	5	4	0			18		5	4	18				5	4
16	LORONG HASSAN ABBAS EMPAT	61	44	11	5	1		1	44		11	6	44				11	6
17	JALAN HASSAN ABBAS	1207	680	375	140	12	3	9	681	2	375	149	680				375	152
701	BALAI POLIS TELOK BAHANG	28	23		3	2	2		24	1		3	23	1	1			3
