kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LRG BUNGA RAYA	50		50		0					50						50	
2	BUNGA RAYA PANTAI	272	2	259	1	10		10	2		259	11	2				259	11
3	JLN BUNGA RAYA SS 19	139	3	134	2	0			3		134	2	3				134	2
4	CITY PARK QRS	3	1	2		0			1		2		1				2	
5	RUM PANGSA PKLN RAMA	241	8	223	9	0			8		223	9	8				223	9
6	JLN MUNSHI ABDULLAH SS 19	104	2	102		0			2		102		2				102	
7	JLN TUN SRI LANANG SS 18	304	10	283	11	0			10		283	11	10				283	11
8	JLN BENDAHARA SS 20	79		75	4	0					75	4					75	4
9	QRS JAB LAUT PKLN RAMA	2	2			0			2				2					
10	PANGSAPURI SG NAGA	75	4	70		1		1	4		70	1	4				70	1
