kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG BABOK	1434	622	799	8	5	2	3	622	2	799	11	622	1			799	12
2	SENGKANG	1367	1190	161	6	10		10	1189	1	161	16	1190				161	16
3	SAWAH RING	1061	1044	3	2	12	3	9	1044	3	3	11	1044				3	14
4	BUKIT GAMBIR	2216	1380	803	24	9	4	5	1382	2	803	29	1381	2	1		803	29
5	PARIT KASSAN	2254	2047	195	5	7	2	5	2047	2	195	10	2047				195	12
6	SIMPANG LIMA	1169	884	277	2	6		6	882	2	277	8	884				277	8
7	PARIT BILAH	769	695	69	1	4		4	694	1	69	5	695				69	5
8	PEKAN BUKIT GAMBIR BARAT	1384	201	1171	11	1		1	200	1	1171	12	201				1171	12
9	PEKAN BUKIT GAMBIR TIMOR	1810	139	1660	9	2		2	138	1	1660	11	139				1660	11
10	PEKAN BUKIT GAMBIR UTARA	1473	536	820	99	18	1	17	536	1	820	116	536				820	117
11	LADANG SAGIL	1144	641	76	425	2		2	640	1	76	427	641				76	427
12	BANDAR SAGIL LUAR	2571	447	1888	228	8	5	3	450	2	1888	231	447	1			1888	235
13	SAGIL	2450	2378	22	33	17	3	14	2379	2	22	47	2379	1			22	48
14	KAMPONG SRI JAYA	265	257	2		6		6	256	1	2	6	257				2	6
15	PARIT ZING	1359	983	371		5	1	4	983	1	371	4	984				371	4
