kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG BAHAGIA	1250	1161	44	3	42	7	35	1162	6	44	38	1161	1	1		44	43
2	KAMPUNG PERING	777	774	1		2	1	1	772	3	1	1	774				1	2
3	KAMPUNG KANDIS	1095	1009	80	3	3	1	2	1009	1	80	5	1009	1			80	5
4	PEKAN KODIANG	2152	1731	386	6	29	5	24	1725	11	386	30	1731	1			386	34
5	KAMPUNG KODIANG	2543	2397	30	4	112	5	107	2397	5	30	111	2398				30	115
6	KAMPUNG SIPUTEH	1019	1007	11		1	1		1007	1	11		1007				11	1
7	MEGAT DEWA	1634	1430	197		7	3	4	1429	4	197	4	1430				197	7
8	BUKIT HANTU	2040	1928	102	5	5	1	4	1923	6	102	9	1928	1			102	9
9	MESJID PAYA	1029	1024	4		1		1	1019	5	4	1	1024				4	1
10	BATU 4 JALAN SANGLANG	1479	1409	63	4	3		3	1404	5	63	7	1409				63	7
11	MANGGOL	1371	1369	2		0			1368	1	2		1369				2	
12	TOK KEPAK	992	961	28	1	2		2	958	3	28	3	961				28	3
13	SG KOROK 2 MK SANGLANG	1903	1851	47	1	4	2	2	1844	9	47	3	1853				47	3
14	SG KOROK	521	498	21	1	1	1		494	5	21	1	498	1			21	1
15	KAMPUNG SANGLANG	1600	1378	154	1	67	4	63	1377	5	154	64	1378				154	68
16	KERPAN	821	693	124	1	3	1	2	694		124	3	693				124	4
17	KUALA SANGLANG	1318	1038	278	1	1		1	1036	2	278	2	1038				278	2
