kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN ANSON	21	4	9	8	0			4		9	8	4				9	8
2	JALAN BURMA	72	2	65	5	0			2		65	5	2				65	5
3	JALAN IMIGERESEN	50	3	40	7	0			3		40	7	3				40	7
4	QRS DR JLN IMIGERESEN	5	1	2	2	0			1		2	2	1				2	2
5	JALAN KHAW SIM BEE	261	2	257	2	0			2		257	2	2				257	2
6	JALAN LOGAN	207	3	187	13	4		4	3		187	17	3				187	17
7	JALAN LOH BOON SIEW	66		65		1		1			65	1					65	1
8	JALAN MACALISTER	89	1	81	7	0			1		81	7	1				81	7
9	JALAN MANDALAY	87	1	83	3	0			1		83	3	1				83	3
10	JALAN PANGKOR	7		7		0					7						7	
11	JALAN PERAK	27	5	22		0			5		22		5				22	
12	LEBOH RAYA PYKETT	14		10	4	0					10	4					10	4
13	A C S QRS PYKETT AVENUE	3	1		2	0			1			2	1					2
14	JALAN PADANG VICTORIA	136	1	116	19	0				1	116	19	1				116	19
15	JALAN WESTLANDS	118		116	1	1		1			116	2					116	2
16	LORONG PYKETT	76		76		0					76						76	
