kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUNCHI AYER 4	272	271			1		1	271			1	271					1
2	PARIT 9	67	66	1		0			66		1		66				1	
3	PARIT 10	24	24			0			24				24					
4	PARIT 11	21	21			0			21				21					
5	PARIT 11R	28	27	1		0			27		1		27				1	
6	PARIT 6/8L	47	47			0			47				47					
7	PARIT 6/9 L	36	36			0			36				36					
8	PARIT 6/10L	19	19			0			19				19					
9	PARIT 6/8 R	38	38			0			38				38					
10	PARIT 6/11 R	37	37			0			37				37					
11	PARIT 6/7L	75	75			0			72	3			75					
12	PARIT 11/6R	82	82			0			82				82					
13	PARIT 7/6R	10	10			0			10				10					
14	PARIT 6/9 R	46	46			0			46				46					
15	PARIT 6/10 R	18	18			0			18				18					
16	POLIS COMPOUND	8	8			0			8				8					
17	PARIT 7/5L	38	38			0			38				38					
18	PARIT 5/7L	103	103			0			103				103					
19	PARIT 8/6L	81	81			0			81				81					
20	PARIT 8/6R	60	60			0			60				60					
21	PARIT 9/6L	46	46			0			46				46					
22	PARIT 9/6R	63	63			0			63				63					
