kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PISANG	1111	23	1006		82	46	36	21	48	1006	36	23	17	26	3	1006	36
2	BATU LINTANG	5596	168	5101		327	215	112	170	213	5101	112	168	105	86	24	5101	112
3	STAR GARDEN	2100	30	1955		115	58	57	33	55	1955	57	30	19	38	1	1955	57
4	POH KWONG PARK	3273	43	3116		114	87	27	47	83	3116	27	43	31	53	3	3116	27
5	SKY GARDEN	1331	60	1192		79	58	21	57	61	1192	21	60	23	33	2	1192	21
6	BUKIT KENNY	745	15	718		12	8	4	15	8	718	4	15	8			718	4
7	TABUAN DAYAK	1286	18	654		614	602	12	29	591	654	12	18	474	117	11	654	12
8	TABUAN JAYA	7330	428	5873		1029	951	78	449	930	5873	78	428	615	301	35	5873	78
9	TABUAN LARU	3076	134	2255		687	655	32	135	654	2255	32	134	475	174	6	2255	32
10	MAONG	1573	59	1429		85	55	30	57	57	1429	30	59	35	18	2	1429	30
11	NANAS - PISANG	1980	45	1778		157	108	49	49	104	1778	49	45	64	41	3	1778	49
