kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN RAZAKI	3664	1508	1906	217	33	19	14	1515	12	1906	231	1508	1		1	1906	248
2	AMPANG BAHARU	2745	23	2652	67	3		3	23		2652	70	23				2652	70
3	TAMAN AMPANG	2034	594	1330	104	6	4	2	596	2	1330	106	594			2	1330	108
4	KAMPONG SERI AMPANG	2154	945	1071	125	13	3	10	947	1	1071	135	945				1071	138
5	TAMAN IPOH JAYA	4891	1592	2959	307	33	14	19	1596	10	2959	326	1593	1	2		2959	336
6	RAPAT SETIA BARU	6100	2652	3103	320	25	14	11	2657	9	3103	331	2654				3103	343
7	RAPAT SETIA	2812	1530	1147	129	6	3	3	1532	1	1147	132	1532				1147	133
8	GUNONG RAPAT UTARA	3203	95	2945	154	9	7	2	100	2	2945	156	96				2945	162
9	GUNUNG RAPAT SELATAN	2571	148	2256	165	2	1	1	148	1	2256	166	148				2256	167
10	TAMAN TAUFIK	4450	1191	2729	514	16	10	6	1198	3	2729	520	1192	3	1		2729	525
11	KAMPONG SENGAT	2572	1101	1056	396	19	5	14	1097	9	1056	410	1102	1			1056	413
12	TAMAN BERSATU	3508	1430	1571	458	49	35	14	1445	20	1571	472	1431	2			1571	504
13	SIMPANG PULAI	2351	128	2180	42	1	1		128	1	2180	42	128				2180	43
