kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	MATANG BULOH	2149	2087	53		9	2	7	2082	7	53	7	2087				53	9
2	SUNGAI DEDAP	1998	1932	60	1	5	3	2	1933	2	60	3	1932	2			60	4
3	GELAM TIGA	1339	1256	81		2	1	1	1257		81	1	1256				81	2
4	BUKIT CHORAS	1017	1015	2		0			1013	2	2		1015				2	
5	BUKIT BESAR	2331	2245	71	3	12	2	10	2247		71	13	2245	1			71	14
6	SIMPANG TIGA LUAR	1647	1590	50	1	6	2	4	1587	5	50	5	1590				50	7
7	SIMPANG TIGA	1397	1039	353	3	2		2	1038	1	353	5	1039				353	5
8	SELENGKOH	1145	1123	21		1	1		1122	2	21		1123				21	1
9	SUNGAI DAUN	1914	1786	122	1	5	2	3	1784	4	122	4	1786				122	6
10	SUNGAI LIMAU	1258	1027	225	1	5	1	4	1027	1	225	5	1027				225	6
11	KABU SEPULOH	2161	1953	197	6	5		5	1953		197	11	1953				197	11
12	SUNGAI KERING	391	387	2	2	0			386	1	2	2	387				2	2
13	SEDAKA	1611	1552	56		3	3		1554	1	56		1554	1			56	
14	ULU SEDAKA	1540	1496	41	1	2	1	1	1494	3	41	2	1496		1		41	2
15	PADANG LUMAT	854	833	21		0			832	1	21		833				21	
16	BATU ENAM BELAS	1361	1224	132	1	4	1	3	1225		132	4	1225				132	4
17	KAMPUNG TITI BATU	1801	1594	203	2	2	1	1	1589	6	203	3	1594				203	4
18	DULANG KECHIL	1839	1808	28		3	1	2	1807	2	28	2	1808	1			28	2
19	DULANG BESAR	1047	1022	21		4		4	1020	2	21	4	1022				21	4
