kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PARIT KUDUS	1458	1389	54	3	12		12	1387	2	54	15	1389				54	15
2	TANJONG AYER HITAM	1019	873	130	1	15		15	870	3	130	16	873				130	16
3	LADANG SOUTH MALAYA	1558	1222	310	3	23	2	21	1224		310	24	1224				310	24
4	MELAYU RAYA	1508	1483	1		24	2	22	1482	3	1	22	1483	1			1	23
5	KAMPONG LUBOK SAWAH	1353	1309	18	1	25	2	23	1309	2	18	24	1309		2		18	24
6	TENGGAYON	3580	2490	1022	17	51	7	44	2492	5	1022	61	2492	2	1		1022	63
7	PENGKALAN RAJA PONTIAN	2038	1771	224	17	26	5	21	1772	4	224	38	1771	1		1	224	41
8	BANDAR PEKAN NENAS BARAT	2301	288	2000	8	4	2	2	287	3	2000	10	289	1			2000	10
9	BANDAR PEKAN NENAS TIMOR	3220	490	2653	59	18	6	12	491	5	2653	71	490	2	1		2653	74
10	BANDAR PEKAN NENAS TENGAH	3966	924	2930	81	31	13	18	928	9	2930	99	925	1	4		2930	106
11	BANDAR PEKAN NENAS SELATAN	4607	1811	2662	84	50	15	35	1820	6	2662	119	1813	4	1		2662	127
