kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEGAMAT BARU	3942	815	2863	255	9	3	6	813	5	2863	261	816		2		2863	261
2	LADANG SEGAMAT	510	145	239	126	0			145		239	126	145				239	126
3	FELDA KEMELAH	1923	1899	7	12	5	2	3	1898	3	7	15	1899				7	17
4	REDONG	3356	3262	5		89	85	4	3277	70	5	4	3262	1			5	88
5	SEKIJANG	366	353	5	4	4		4	353		5	8	353				5	8
6	CHUAN MOH SAN	372	138	158	73	3		3	138		158	76	138				158	76
7	KAMPONG MELAYU RAYA	1183	985	25	163	10	1	9	984	2	25	172	985				25	173
8	BUKIT SIPUT	444	426	9	2	7	1	6	426	1	9	8	426	1			9	8
9	PEKAN BUKIT SIPUT UTARA	3036	296	2696	36	8	3	5	294	5	2696	41	296		1		2696	43
10	PAYA PULAI	2071	1300	648	90	33	5	28	1303	2	648	118	1300	2	1		648	120
11	POGOH	1271	1209	44	5	12		12	1208	1	44	17	1209				44	17
12	PEKAN BUKIT SIPUT SELATAN	3039	1134	1614	274	17	2	15	1134	2	1614	289	1134		1		1614	290
13	BANDAR PUTRA SEGAMAT	1769	857	718	176	18	4	14	857	4	718	190	857	2			718	192
