kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG GIAL	531	507	13	3	8	1	7	506	2	13	10	507				13	11
2	KG GIAL TENGAH	61	58			3		3	58			3	58					3
3	MADAR ESTATE	4			4	0						4						4
4	MATA AYER	355	315	25	11	4	2	2	317		25	13	316				25	14
5	BEREK UKK MATA AYER	1	1			0			1				1					
6	KEM UPP MATA AIR	2	2			0			2				2					
7	RPA MATA AYER II	305	268	21	15	1		1	268		21	16	268				21	16
8	TAMAN RIA	31	31			0			31				31					
9	KG BARU GUAR NANGKA	80	68	1	1	10	1	9	68	1	1	10	68				1	11
10	TAMAN BUNGA MAWAR	302	270	28	1	3		3	268	2	28	4	270				28	4
11	TAMAN BUNGA KENANGA	19	18		1	0			18			1	18					1
12	KUARTERS METEOROLOGI MATA AYER	1	1			0			1				1					
401	MARKAS BRIGED KE 30 INFANTRI	282	269	1	1	11	9	2	272	6	1	3	269	1	4		1	7
402	TRUP SEMBOYAN BRIGED KE 30 INFANTRI	64	57			7	7		59	5			57	3		1		3
403	SKUADRON KEENAM REJIMEN ASKAR JURUTERA DIRAJA	320	279	1	3	37	37		292	24	1	3	280	18	10		1	11
