kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG AYER MELELEH	501	296	60	135	10	1	9	297		60	144	296				60	145
2	KG PAYA	2595	1422	725	424	24	5	19	1425	2	725	443	1424		1		725	445
3	TMN PERTAMA	43	3	25	14	1		1	3		25	15	3				25	15
4	TMN SRI KENANGAN	53	21	28	4	0			21		28	4	21				28	4
5	TMN KG PAYA UTAMA PD	62	19	39	4	0			19		39	4	19				39	4
6	TMN DAMAI	73	69	2	1	1		1	69		2	2	69				2	2
7	TMN FLORA	58	14	40	4	0			14		40	4	14				40	4
8	TMN SRI MAWAR	98	8	68	21	1	1		8	1	68	21	8	1			68	21
9	TMN BUKIT SAMUDRA	47	7	30	9	1		1	7		30	10	7				30	10
10	TAMAN SRI INTAN	69	11	52	5	1		1	11		52	6	11				52	6
11	TAMAN GURU	31	23	1	7	0			23		1	7	23				1	7
12	TAMAN BAKTI	49	5	33	11	0			5		33	11	5				33	11
13	TAMAN GEMILANG	39	9	28	2	0			9		28	2	9				28	2
14	TAMAN SELASIH	326	308	3	9	6	1	5	309		3	14	308				3	15
15	TAMAN SEROJA	21	4	8	7	2		2	4		8	9	4				8	9
16	TAMAN NEGERI BARU	106	19	43	44	0			19		43	44	19				43	44
17	TAMAN PD SURIA	38	8	14	16	0			8		14	16	8				14	16
18	TAMAN NEGERI INDAH	41	20	16	5	0			20		16	5	20				16	5
19	TAMAN LAGENDA KG. PAYA	8	4	3	1	0			4		3	1	4				3	1
20	TAMAN PD TROPIKA	15	5	10		0			5		10		5				10	
21	TAMAN PD MEWAH	5		5		0					5						5	
22	TMN KIEN YAP	79	11	27	41	0			11		27	41	11				27	41
23	TAMAN BUKIT KAMPONG PAYA	37	6	26	5	0			6		26	5	6				26	5
24	KAMPUNG BATU 2	30	16	10	4	0			16		10	4	16				10	4
25	TAMAN PD TEKNIK	115	3	8	104	0			3		8	104	3				8	104
26	TMN PD ERA	94		1	93	0					1	93					1	93
27	TAMAN DESA PERMAI	22	12	2	6	2		2	12		2	8	12				2	8
28	TAMAN PD IDAMAN	1		1		0					1						1	
30	TMN INDAH DESA	1			1	0						1						1
31	TAMAN PERMATA	1			1	0						1						1
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
