kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN SRI BARU	174	8	96		70	68	2	39	37	96	2	8	1			96	69
2	KG MENGGATAL ULU	70	18	8	1	43	40	3	49	9	8	4	18				8	44
3	KG TOGUNG	118	4	3		111	109	2	4	109	3	2	4				3	111
4	PEKAN MENGGATAL	2325	166	1158	6	995	947	48	452	661	1158	54	166	6	2	2	1158	991
5	KG MANSIANG	546	15	164		367	358	9	43	330	164	9	15	1	1		164	365
6	KG KAMBERIAN	271	9	79	1	182	171	11	46	134	79	12	9				79	183
7	KG DAPOD	9		1		8	8		1	7	1						1	8
8	KG KELURAN	2				2	2		1	1					1			1
9	KG BUNTUI	2		1		1	1			1	1						1	1
10	BEREK POLIS	18	4			14	14		16	2			4					14
701	BALAI POLIS MENGGATAL	5	1	1		3	3		3	1	1		1		1		1	2
