kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI KELAMAH	1630	1529	9	86	6	4	2	1526	7	9	88	1529	1	2		9	89
2	GEMENCHEH LAMA	1905	1145	561	194	5		5	1143	2	561	199	1145				561	199
3	GEMENCHEH BAHRU	3854	1134	1473	1234	13	4	9	1135	3	1473	1243	1135	1			1473	1245
4	KAMPONG BAHRU GEDOK	541	5	468	67	1		1	5		468	68	5				468	68
5	GEDOK	1000	905	63	23	9	3	6	907	1	63	29	905				63	32
6	AYER KUNING SELATAN	1566	426	781	354	5	1	4	421	6	781	358	426				781	359
7	BUKIT JALOR	1435	1424	5	3	3	1	2	1422	3	5	5	1424	1			5	5
8	KAMPONG TENGAH	632	470	72	86	4		4	469	1	72	90	470				72	90
9	KAMPUNG MANTAI	178	76	32	69	1	1		77		32	69	76	1			32	69
10	LADANG REGENT	507	28	202	277	0			27	1	202	277	28				202	277
11	PEKAN BATANG MELAKA	621	129	349	141	2		2	129		349	143	129				349	143
12	BUKIT ROKAN UTARA	1894	1709	61	113	11	5	6	1712	2	61	119	1709	2			61	122
13	BUKIT ROKAN	1949	1563	129	252	5	1	4	1562	2	129	256	1563	1			129	256
14	KAMPONG ROKAN	630	615		12	3	1	2	615	1		14	616					14
15	KAMPONG SUNGAI JERNEH	363	358			5	5		362	1			358					5
