kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH ADONG SG MUPONG	18				18	18			18				18				
2	RH TUNGU SG MUPONG	72				72	72		4	68				72				
3	RH SULONG SG MUPONG	33		1		32	32		1	31	1			32			1	
4	RH JAM MUPONG	52				52	52		1	51				52				
5	RH JELANI SG MUPONG	40				40	40		1	39				40				
6	RH UTIK SG MUPONG	10				10	10		1	9				10				
7	RH SIGI SG MUPONG	1				1	1			1				1				
8	RH LANGGUN SG MUPONG	46				46	46			46				45	1			
9	RH SUKU ULU SG MUPONG	47				47	47			47				47				
10	RH BOL SG MUPONG	49				49	49			49				48	1			
11	RH SELI	23				23	23		2	21				23				
12	RH GUDANG	30				30	30		2	28				30				
13	RH GAWAI SG MUPONG	20				20	20			20				20				
14	RH AMIL SG MUPONG	29				29	29		3	26				29				
15	RH KIROH SG MUPONG	16				16	16		2	14				16				
16	RH TABOR	13				13	13			13				13				
