kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PADANG ENDAU	1944	1813	90	16	25	11	14	1816	8	90	30	1813	1			90	40
2	BANDAR ENDAU UTARA	1931	917	971	20	23	16	7	923	10	971	27	918				971	42
3	BANDAR ENDAU SELATAN	1342	887	406	17	32	7	25	888	6	406	42	889				406	47
4	KAMPUNG HUBONG	1124	886	16	1	221	214	7	917	183	16	8	886				16	222
5	KAMPUNG HUBONG BARAT	684	380	300		4	3	1	381	2	300	1	380				300	4
6	RANCANGAN FELDA ENDAU	884	870			14	3	11	871	2		11	870					14
7	TRIANG	1046	1025	12	3	6		6	1023	2	12	9	1025				12	9
8	PENYABONG	567	559		1	7	5	2	561	3		3	561					6
9	TANJONG RESANG	215	210	1	1	3	1	2	210	1	1	3	210				1	4
10	AYER PAPAN	388	379	2	1	6	2	4	380	1	2	5	379	1			2	6
11	TANJONG GENTING	582	574		3	5	1	4	574	1		7	574					8
12	MERSING KANAN	1257	1170	57	15	15		15	1168	2	57	30	1170				57	30
13	JALAN ENDAU	2978	2431	483	36	28	5	23	2430	6	483	59	2431	3			483	61
14	JALAN ABDULLAH	569	520	38	9	2	1	1	520	1	38	10	520				38	11
15	KAMPONG TENGAH	725	632	88	3	2		2	628	4	88	5	632				88	5
16	SAWAH DATO`	1709	1554	91	37	27	2	25	1552	4	91	62	1554				91	64
17	TENGLU	980	959	15	3	3		3	956	3	15	6	959				15	6
18	TANAH ABANG	337	14	9		314	312	2	133	193	9	2	14	1			9	313
19	KAMPONG PUNAN	142	10	5	1	126	126		26	110	5	1	10				5	127
20	KAMPONG PETA	134	5	1		128	128		21	112	1		5				1	128
