kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN ORKID	288	105	28	152	3		3	105		28	155	105				28	155
2	LADANG BATU PEKAKA	126	31	12	82	1		1	31		12	83	31				12	83
3	TANJONG PUTRI KANAN	86	65	2	18	1		1	65		2	19	65				2	19
4	KG KUBANG BEDENGONG	5			5	0						5						5
5	KG PANTAI CHICHAR	633	632			1	1		632	1			632					1
6	KG TANJONG PUTRI KIRI	168	138		30	0			138			30	138					30
7	RUMAH GURU SEK MEN KUALA KETIL	12	11		1	0			11			1	11					1
8	TAMAN TANJONG PUTRI	381	176	24	180	1		1	175	1	24	181	176				24	181
9	KG TITI PANJANG	62	19		43	0			19			43	19					43
10	TAMAN SERI PUTERI	41	21	15	5	0			21		15	5	21				15	5
