kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PADANG ENGGANG	2260	2242	9	4	5	1	4	2236	7	9	8	2242				9	9
2	PASIR HOR	2844	2833	2	2	7		7	2828	5	2	9	2833				2	9
3	TIONG	2228	2217	1		10	2	8	2213	6	1	8	2217	1			1	9
4	TUNJONG	1947	1940	2	4	1	1		1934	7	2	4	1940				2	5
5	KAMPUNG PARIT	2541	2533	1	2	5	3	2	2532	4	1	4	2533		1		1	6
6	PASIR TUMBOH	2872	2761	89	4	18	1	17	2755	7	89	21	2761				89	22
7	KAMPUNG TERUSAN	1724	1688	6	6	24	9	15	1685	12	6	21	1688	2		1	6	27
8	GUNTONG	2028	1962	60	2	4	1	3	1959	4	60	5	1962				60	6
9	LATING	2097	2093		1	3	1	2	2085	9		3	2093					4
10	NILAM BARU	1405	1398	4		3	2	1	1396	4	4	1	1398		1		4	2
11	GONG DERMIN	2039	1930	99	5	4	1	3	1924	7	99	8	1930	1			99	8
12	KAMPUNG PADANG	2272	2212	43	6	11	5	6	2214	3	43	12	2215	2			43	12
