kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TEMILA	1285	1280	2		3	1	2	1279	2	2	2	1280				2	3
2	JERAM	1458	1452	3		3	2	1	1453	1	3	1	1452	1			3	2
3	TELIPOK	1034	1031	2		1	1		1030	2	2		1031	1			2	
4	TELOSAN	2070	2064	3		3	1	2	2057	8	3	2	2064				3	3
5	GONG GARU	1531	1530			1		1	1528	2		1	1530					1
6	BATU HITAM	1762	1755			7	1	6	1753	3		6	1755					7
7	GAAL	1796	1778	15		3		3	1778		15	3	1778				15	3
8	GONG DATOK	1444	1436	4		4	3	1	1438	1	4	1	1437	1			4	2
9	KANDIS	1870	1859	1	1	9	3	6	1858	4	1	7	1859		2		1	8
10	BUKIT YONG	610	470	27	4	109	1	108	468	3	27	112	470				27	113
11	GONG NANGKA	1945	1938	2		5	2	3	1938	2	2	3	1938	1			2	4
12	BUKIT AWANG	939	937	1		1	1		937	1	1		938				1	
