kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN NAGAMAS TITI	64	47	9	7	1		1	47		9	8	47				9	8
2	LADANG JELEBU	471	4	420	46	1	1		4	1	420	46	4				420	47
3	KG BAHRU LADANG JELEBU / KG LADANG JELEBU	97	2	93	2	0			2		93	2	2				93	2
4	TMN TITI	189	28	136	23	2	1	1	28	1	136	24	28			1	136	24
5	TMN SRI KENABOI	285	95	143	47	0			95		143	47	95				143	47
6	TMN PKN BARU	59	32	24	3	0			32		24	3	32				24	3
7	TMN SRI JELEBU	121	18	75	28	0			18		75	28	18				75	28
8	TMN SRI CEMPEDAK	94	91	1	2	0			91		1	2	91				1	2
9	PEKAN LADANG JELEBU	681	7	673	1	0			6	1	673	1	7				673	1
10	TAMAN TEJA	6	5	1		0			5		1		5				1	
11	TAMAN KIM SAN	24		24		0					24						24	
12	RUMAH MURAH HOSAPA	100	1	99		0			1		99		1				99	
13	DESA PERMAI TITI	140	26	108	6	0			26		108	6	26				108	6
14	TAMAN IRAMA	178	141	22	14	1	1		142		22	14	141				22	15
15	TMN SRI TITI	6		5	1	0					5	1					5	1
16	TAMAN ANGSANA	23	21	1		1		1	21		1	1	21				1	1
17	TAMAN JATI	28	24	3	1	0			24		3	1	24				3	1
18	TMN BUKIT KEMPAS	133	82	47	3	1		1	82		47	4	82				47	4
