kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN MALAYSIA	1664	1501	108	50	5	1	4	1499	3	108	54	1501				108	55
2	TAMAN GOLF	1600	493	930	170	7	1	6	488	6	930	176	493				930	177
3	TAMAN UDA	1685	1529	96	51	9		9	1528	1	96	60	1529				96	60
4	JALAN SULTANAH	960	838	62	57	3		3	833	5	62	60	838				62	60
5	ALOR SEMADOM	1059	512	233	304	10	2	8	512	2	233	312	512	1			233	313
6	SEBERANG PUMPONG	2571	2406	134	23	8	4	4	2404	6	134	27	2406	1			134	30
7	SUKA MENANTI	1782	1735	39	3	5	5		1738	2	39	3	1736	1			39	6
8	TAMAN WIRA	5835	4428	1112	279	16	7	9	4431	4	1112	288	4430	1	1		1112	291
9	GUNONG SALI	2532	1513	915	93	11	4	7	1509	8	915	100	1515		1		915	101
10	KAMPUNG BERJAYA	1601	813	695	86	7	3	4	812	4	695	90	813	1			695	92
11	TELOK YAN	1091	327	724	35	5		5	325	2	724	40	327				724	40
12	KAMPUNG SEBERANG TERUS	1360	1156	181	23	0			1152	4	181	23	1156				181	23
13	TAMAN RAKYAT MERGONG	2822	2064	694	56	8	1	7	2061	4	694	63	2064				694	64
14	KAMPUNG BATIN	3239	2312	853	54	20	9	11	2318	3	853	65	2313	1			853	72
15	ALOR MERAH	1504	1384	73	42	5	2	3	1384	2	73	45	1384	1			73	46
