kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KELAB GOLF SELANGOR	57	7	18	32	0			7		18	32	7				18	32
2	JALAN KG PANDAN	85	69	4	9	3	2	1	71		4	10	69				4	12
3	KG KILAT KG PANDAN	60	57	1	2	0			57		1	2	57				1	2
4	KAMPONG PASIR KG PANDAN	5	1	3	1	0			1		3	1	1				3	1
5	JALAN ORKID	3	2		1	0			2			1	2					1
6	JALAN ORKID KANAN	16	16			0			16				16					
7	LORONG ORKID	55	50		5	0			50			5	50					5
8	LORONG ORKID KANAN	8	7		1	0			7			1	7					1
9	LORONG ORKID KIRI	19	18			1		1	18			1	18					1
10	LORONG CHEMPAKA	12	11		1	0			11			1	11					1
11	LORONG MELOR	28	25	1	2	0			25		1	2	25				1	2
12	DESA PANDAN (A,B,C,D)	3754	3405	157	106	86	29	57	3427	7	157	163	3407	4		1	157	185
13	KUARTERS PERKHIDMATAN AWAM	80	72	4	3	1	1		73		4	3	72				4	4
801	PENGUNDI TIDAK HADIR	3	3			0			3				3					
